# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
239.000000	 1513.795838	 1423.404343	 1354.100675	 1247.141497	 1199.424461	 1147.358773	 1629.679890	 1515.792498	 1548.802958	 1435.440382	 1381.408209	 1319.891402	 
240.000000	 1522.225939	 1423.571306	 1343.681914	 1247.656267	 1197.896313	 1147.716378	 1630.842864	 1516.412287	 1549.464412	 1435.587553	 1382.118439	 1320.331616	 
241.000000	 1531.084781	 1423.796577	 1350.261708	 1248.237008	 1195.499493	 1148.051170	 1629.051250	 1517.116402	 1551.769473	 1435.878874	 1378.496427	 1320.741192	 
242.000000	 1528.083462	 1424.141930	 1362.696043	 1248.945287	 1192.957955	 1148.362958	 1638.872243	 1517.955778	 1563.973752	 1436.402761	 1373.275445	 1321.107721	 
243.000000	 1539.105652	 1424.533451	 1376.475977	 1249.748941	 1191.060194	 1148.657794	 1652.170286	 1518.887823	 1594.178899	 1437.107119	 1368.578224	 1321.437377	 
244.000000	 1554.905828	 1425.123682	 1411.359334	 1250.654370	 1189.951752	 1148.942368	 1686.806255	 1519.924070	 1634.756129	 1437.940837	 1365.024161	 1321.737976	 
245.000000	 1549.906653	 1425.762731	 1421.897971	 1251.636597	 1189.344040	 1149.219092	 1699.077891	 1520.999255	 1648.588321	 1438.947136	 1367.682545	 1322.052665	 
246.000000	 1520.403505	 1426.203820	 1402.535454	 1252.487574	 1188.783666	 1149.485937	 1678.972836	 1521.836232	 1635.487934	 1440.045302	 1372.793589	 1322.397841	 
247.000000	 1488.339759	 1426.562241	 1360.291135	 1253.026060	 1187.860300	 1149.738890	 1642.271059	 1522.413834	 1609.799908	 1440.908065	 1371.237208	 1322.727369	 
248.000000	 1483.787936	 1426.916949	 1326.473461	 1253.410823	 1186.439703	 1149.975191	 1601.799114	 1522.837908	 1572.841929	 1441.528530	 1369.053160	 1323.029102	 
249.000000	 1497.235837	 1427.277637	 1322.394124	 1253.861486	 1184.840338	 1150.196328	 1595.430868	 1523.276941	 1547.621746	 1442.105286	 1367.688321	 1323.318954	 
250.000000	 1498.802860	 1427.606232	 1346.569364	 1254.475446	 1183.411589	 1150.406289	 1617.289145	 1523.852657	 1556.350260	 1442.810547	 1366.701209	 1323.601368	 
251.000000	 1509.025212	 1427.891235	 1369.219541	 1255.216617	 1182.355258	 1150.608285	 1643.914683	 1524.508927	 1582.222336	 1443.694186	 1368.793708	 1323.895703	 
252.000000	 1505.857795	 1428.142600	 1369.760214	 1255.886519	 1181.479340	 1150.804350	 1653.127300	 1525.123189	 1594.317377	 1444.619495	 1370.769163	 1324.201296	 
253.000000	 1498.096151	 1428.316593	 1349.395929	 1256.346498	 1181.041757	 1150.996792	 1637.971146	 1525.594209	 1582.064843	 1445.410299	 1372.589631	 1324.515506	 
254.000000	 1527.463272	 1428.466315	 1378.096952	 1256.608143	 1181.253961	 1151.190157	 1641.899387	 1525.885313	 1571.483780	 1446.000266	 1375.816651	 1324.846481	 
255.000000	 1550.272778	 1428.680911	 1405.856403	 1256.892601	 1182.355182	 1151.389146	 1675.088162	 1526.119698	 1600.668342	 1446.480588	 1378.572256	 1325.189631	 
256.000000	 1557.426905	 1429.180062	 1412.682627	 1257.386278	 1184.027769	 1151.597035	 1681.019801	 1526.477561	 1606.307884	 1447.077637	 1379.893665	 1325.535758	 
257.000000	 1552.340234	 1429.740743	 1404.924704	 1258.062957	 1185.888525	 1151.814070	 1669.543309	 1527.027252	 1596.089244	 1447.887512	 1377.708736	 1325.865578	 
258.000000	 1548.379478	 1430.203548	 1401.961161	 1258.953211	 1187.684073	 1152.038809	 1674.438627	 1527.798199	 1613.995292	 1448.900589	 1375.641881	 1326.178637	 
259.000000	 1573.440325	 1430.507585	 1436.460859	 1260.027424	 1189.338168	 1152.270215	 1710.979226	 1528.730067	 1643.668143	 1450.114017	 1377.647051	 1326.498605	 
260.000000	 1576.415482	 1430.685415	 1442.552634	 1261.043982	 1190.976267	 1152.507545	 1715.776642	 1529.623748	 1652.533647	 1451.347527	 1382.632017	 1326.842122	 
261.000000	 1536.999665	 1430.965859	 1416.951104	 1261.710955	 1192.406692	 1152.749679	 1693.931501	 1530.285352	 1644.407332	 1452.372625	 1387.019183	 1327.207303	 
262.000000	 1515.292969	 1431.345836	 1379.926648	 1262.262347	 1193.355620	 1152.993882	 1665.712012	 1530.862489	 1623.176985	 1453.192043	 1388.085160	 1327.575865	 
263.000000	 1513.689780	 1431.727953	 1363.761178	 1262.816817	 1193.502380	 1153.235687	 1645.014354	 1531.431008	 1601.684826	 1453.906217	 1385.857716	 1327.928093	 
264.000000	 1510.784826	 1432.131511	 1352.672767	 1263.338630	 1192.436958	 1153.468591	 1633.623710	 1531.993988	 1584.531657	 1454.544165	 1382.441359	 1328.256581	 
265.000000	 1506.370134	 1432.542950	 1338.393904	 1263.788642	 1190.269023	 1153.687204	 1622.716877	 1532.515405	 1567.031241	 1455.099770	 1379.531155	 1328.564378	 
266.000000	 1496.338698	 1432.915617	 1324.466912	 1264.123608	 1187.503123	 1153.888540	 1608.112050	 1532.953733	 1549.983199	 1455.562456	 1376.578806	 1328.851890	 
267.000000	 1485.431834	 1433.221767	 1362.937248	 1264.366231	 1184.468336	 1154.070563	 1623.753390	 1533.285650	 1580.511071	 1455.942229	 1377.450572	 1329.141168	 
268.000000	 1501.030881	 1433.553360	 1380.305882	 1264.552312	 1181.092397	 1154.229972	 1650.575541	 1533.543791	 1602.582885	 1456.254527	 1378.778892	 1329.434882	 
269.000000	 1510.853374	 1434.002227	 1350.507840	 1264.830039	 1177.360860	 1154.364190	 1632.670852	 1533.849867	 1590.028579	 1456.569516	 1372.866430	 1329.690362	 
270.000000	 1530.560903	 1434.566362	 1348.864189	 1265.293672	 1173.862720	 1154.475195	 1620.482984	 1534.340308	 1575.182805	 1457.010870	 1362.915068	 1329.883343	 
271.000000	 1552.958686	 1435.168747	 1385.834392	 1265.958639	 1171.233583	 1154.569253	 1663.306367	 1535.072916	 1574.966113	 1457.591408	 1359.789296	 1330.050996	 
272.000000	 1564.337833	 1435.701446	 1402.870188	 1266.727763	 1169.569812	 1154.652876	 1680.883290	 1535.902083	 1592.451032	 1458.236152	 1361.148417	 1330.228115	 
273.000000	 1534.190032	 1436.135013	 1380.693046	 1267.382736	 1168.136858	 1154.727950	 1651.165530	 1536.564312	 1573.942648	 1458.885790	 1358.659950	 1330.390980	 
274.000000	 1524.652076	 1436.469864	 1373.347853	 1267.877774	 1166.816845	 1154.795489	 1650.697020	 1537.069503	 1570.186304	 1459.508229	 1356.319205	 1330.538719	 
275.000000	 1516.309482	 1436.799328	 1377.338363	 1268.430587	 1166.776103	 1154.862629	 1649.967178	 1537.627050	 1578.143434	 1460.165754	 1355.322715	 1330.679329	 
276.000000	 1514.815947	 1437.022995	 1381.568570	 1269.042049	 1168.724009	 1154.940683	 1670.765152	 1538.225516	 1611.566384	 1460.984520	 1355.948287	 1330.822092	 
277.000000	 1504.468999	 1437.258327	 1375.090019	 1269.561965	 1172.009172	 1155.036573	 1675.244805	 1538.765461	 1625.278031	 1461.800696	 1355.715499	 1330.961942	 
278.000000	 1497.467910	 1437.570234	 1371.845560	 1269.986939	 1175.641459	 1155.151685	 1662.197078	 1539.233587	 1616.034978	 1462.507283	 1355.450686	 1331.098751	 
279.000000	 1494.497363	 1437.870912	 1377.409968	 1270.391224	 1179.287455	 1155.285105	 1653.768374	 1539.618725	 1610.395512	 1463.137620	 1354.106774	 1331.226573	 
280.000000	 1489.456897	 1438.120800	 1376.394294	 1270.723659	 1182.842577	 1155.435337	 1650.810748	 1539.951621	 1611.100636	 1463.720886	 1354.453607	 1331.353191	 
281.000000	 1501.835521	 1438.377436	 1369.514249	 1271.152046	 1186.443230	 1155.601548	 1645.953484	 1540.342694	 1604.726278	 1464.309828	 1361.692373	 1331.515719	 
282.000000	 1512.416040	 1438.626270	 1381.295287	 1271.633812	 1189.962671	 1155.782919	 1656.071925	 1540.792194	 1611.413333	 1464.954945	 1370.524286	 1331.722926	 
283.000000	 1508.379957	 1438.896268	 1373.012320	 1272.074728	 1192.608940	 1155.975478	 1660.103227	 1541.232017	 1615.066862	 1465.650688	 1377.352055	 1331.965411	 
284.000000	 1508.652554	 1439.224286	 1360.691797	 1272.491188	 1193.933348	 1156.173171	 1652.352725	 1541.678441	 1601.379561	 1466.300329	 1381.101180	 1332.225958	 
285.000000	 1517.552497	 1439.636767	 1344.106952	 1272.865025	 1194.304877	 1156.371519	 1629.873013	 1542.112088	 1578.523804	 1466.822903	 1386.849998	 1332.516430	 
286.000000	 1530.819849	 1440.123349	 1343.578913	 1273.240780	 1193.993911	 1156.567334	 1616.112889	 1542.507694	 1569.334537	 1467.281974	 1391.885429	 1332.831994	 
287.000000	 1540.917406	 1440.648747	 1374.851071	 1273.781260	 1192.777800	 1156.756026	 1640.333346	 1543.014202	 1579.835664	 1467.862774	 1394.841269	 1333.160038	 
288.000000	 1573.301594	 1441.242770	 1422.108392	 1274.565964	 1190.247366	 1156.930755	 1686.876617	 1543.752470	 1619.290268	 1468.663977	 1394.784345	 1333.483414	 
289.000000	 1607.075718	 1441.903893	 1461.816204	 1275.543218	 1186.422327	 1157.084993	 1729.307053	 1544.694134	 1657.157003	 1469.632917	 1387.791610	 1333.768406	 
290.000000	 1621.537595	 1442.606896	 1464.875877	 1276.534489	 1182.179671	 1157.216232	 1736.206166	 1545.688326	 1655.440123	 1470.576043	 1380.430093	 1334.012486	 
291.000000	 1586.242556	 1443.181319	 1438.595489	 1277.348830	 1178.500205	 1157.327086	 1710.633608	 1546.487787	 1643.323136	 1471.475767	 1377.032460	 1334.236032	 
292.000000	 1553.413416	 1443.512633	 1417.543571	 1277.902002	 1175.755012	 1157.422473	 1691.337477	 1547.020593	 1642.123027	 1472.286742	 1376.250922	 1334.453725	 
293.000000	 1525.559192	 1443.708774	 1392.541917	 1278.306108	 1173.860687	 1157.506706	 1678.769561	 1547.394822	 1632.060392	 1472.952681	 1377.317939	 1334.674289	 
294.000000	 1498.259191	 1443.835433	 1369.159807	 1278.668665	 1172.277543	 1157.581809	 1654.277038	 1547.678120	 1617.444729	 1473.500895	 1374.909919	 1334.879464	 
295.000000	 1489.586157	 1443.945758	 1377.021657	 1278.894068	 1170.711697	 1157.648104	 1647.805920	 1547.852115	 1603.388301	 1473.910011	 1366.709862	 1335.040790	 
296.000000	 1482.923541	 1444.066539	 1386.327026	 1278.918176	 1169.253283	 1157.706330	 1657.665097	 1547.927400	 1619.753871	 1474.148687	 1359.063294	 1335.161796	 
297.000000	 1465.669046	 1444.175031	 1362.208701	 1278.956973	 1168.449934	 1157.759928	 1648.710725	 1547.994488	 1616.194160	 1474.298688	 1354.320714	 1335.257680	 
298.000000	 1454.072694	 1444.169461	 1326.213961	 1279.093665	 1168.821251	 1157.814879	 1625.402219	 1548.062781	 1594.014517	 1474.517783	 1352.052844	 1335.341270	 
299.000000	 1455.093813	 1444.100465	 1321.739839	 1279.129878	 1170.293891	 1157.876775	 1612.255141	 1548.021047	 1575.884982	 1474.711033	 1352.810338	 1335.428416	 
300.000000	 1447.203127	 1444.080304	 1320.003285	 1279.069292	 1172.330518	 1157.948608	 1608.299105	 1547.927829	 1567.870137	 1474.774206	 1355.449404	 1335.527959	 
301.000000	 1470.957823	 1444.186039	 1301.438476	 1279.051442	 1174.760912	 1158.031837	 1588.530010	 1547.889265	 1546.575840	 1474.784027	 1358.720434	 1335.642773	 
302.000000	 1488.299071	 1444.401434	 1316.465798	 1279.199110	 1177.348911	 1158.126802	 1578.847319	 1548.034483	 1509.583334	 1474.914853	 1363.868928	 1335.781818	 
303.000000	 1508.627008	 1444.679702	 1357.058311	 1279.553046	 1179.520604	 1158.230667	 1632.112786	 1548.446632	 1553.874082	 1475.225591	 1369.135692	 1335.945317	 
304.000000	 1526.201042	 1445.013029	 1377.580283	 1280.005293	 1180.502501	 1158.337255	 1657.462693	 1548.978417	 1576.733390	 1475.591141	 1372.406958	 1336.123179	 
305.000000	 1533.802465	 1445.305433	 1389.402601	 1280.350674	 1180.415343	 1158.441587	 1644.443661	 1549.406780	 1566.897506	 1475.923565	 1373.465109	 1336.304451	 
306.000000	 1551.899864	 1445.582748	 1406.428054	 1280.597669	 1179.804061	 1158.541590	 1664.406869	 1549.737933	 1589.216702	 1476.214740	 1372.881401	 1336.479911	 
307.000000	 1542.136604	 1445.949282	 1400.062125	 1280.938660	 1179.025227	 1158.637243	 1657.707337	 1550.145676	 1589.097400	 1476.559576	 1370.570910	 1336.642243	 
308.000000	 1551.349219	 1446.431028	 1398.301412	 1281.452513	 1178.079223	 1158.728322	 1675.254143	 1550.744281	 1598.473993	 1477.040502	 1365.901119	 1336.782038	 
309.000000	 1566.516116	 1446.902316	 1419.304161	 1282.085402	 1177.089881	 1158.814849	 1706.868742	 1551.487731	 1624.605570	 1477.626297	 1362.951302	 1336.906654	 
310.000000	 1541.465016	 1447.290237	 1392.950457	 1282.610829	 1176.346129	 1158.897710	 1683.664538	 1552.107368	 1604.833601	 1478.184983	 1362.214729	 1337.026598	 
311.000000	 1508.418459	 1447.567656	 1372.524417	 1282.993438	 1175.787589	 1158.977380	 1641.439201	 1552.485139	 1594.177835	 1478.677615	 1359.973305	 1337.134642	 
312.000000	 1497.787727	 1447.739269	 1382.750191	 1283.370626	 1175.114610	 1159.053141	 1645.607355	 1552.760877	 1600.542175	 1479.178159	 1357.643233	 1337.230927	 
313.000000	 1495.177686	 1447.829264	 1388.927934	 1283.717983	 1174.484998	 1159.124781	 1656.787730	 1553.013266	 1617.177991	 1479.676449	 1357.817679	 1337.326588	 
314.000000	 1480.203996	 1447.903433	 1363.871791	 1283.938261	 1174.081574	 1159.193550	 1653.172196	 1553.234879	 1618.590421	 1480.081946	 1359.115446	 1337.427135	 
315.000000	 1473.730740	 1447.923248	 1342.189151	 1284.128156	 1174.054036	 1159.261313	 1638.810336	 1553.436197	 1605.101101	 1480.438907	 1358.063095	 1337.522178	 
316.000000	 1481.154936	 1447.873303	 1337.067701	 1284.224374	 1174.408630	 1159.329963	 1630.244839	 1553.559800	 1593.803089	 1480.753174	 1359.056189	 1337.620335	 
317.000000	 1495.666234	 1447.809290	 1343.970378	 1284.260276	 1175.149690	 1159.401391	 1615.127052	 1553.621054	 1577.540414	 1481.010201	 1366.298057	 1337.749054	 
318.000000	 1509.860966	 1447.851157	 1365.474127	 1284.334841	 1176.055990	 1159.476490	 1642.894710	 1553.686732	 1580.533795	 1481.228137	 1371.819138	 1337.903485	 
319.000000	 1527.750696	 1448.030421	 1382.211588	 1284.556615	 1176.706741	 1159.554288	 1666.006881	 1553.874810	 1596.163030	 1481.495274	 1374.918560	 1338.071724	 
320.000000	 1541.202642	 1448.392774	 1391.127322	 1284.970965	 1176.970820	 1159.633003	 1671.535790	 1554.272217	 1595.622008	 1481.879412	 1378.045770	 1338.252602	 
321.000000	 1574.064976	 1448.864374	 1428.262869	 1285.598315	 1177.264422	 1159.712424	 1694.900268	 1554.904072	 1615.514729	 1482.377936	 1379.221547	 1338.437147	 
322.000000	 1589.610766	 1449.395710	 1437.658183	 1286.263366	 1177.717180	 1159.793163	 1703.421792	 1555.564308	 1622.041703	 1482.910863	 1380.093358	 1338.623946	 
323.000000	 1569.219463	 1449.856266	 1422.454350	 1286.871362	 1177.913294	 1159.873799	 1685.345314	 1556.141553	 1614.131156	 1483.478306	 1383.403603	 1338.823585	 
324.000000	 1574.792776	 1450.211611	 1430.840323	 1287.438069	 1177.292318	 1159.950366	 1697.242663	 1556.656661	 1622.059209	 1484.094221	 1385.311997	 1339.029368	 
325.000000	 1567.552475	 1450.518683	 1423.948393	 1287.962815	 1175.701091	 1160.018475	 1694.114535	 1557.116317	 1630.473090	 1484.720763	 1384.311900	 1339.228727	 
326.000000	 1535.532356	 1450.812722	 1407.589946	 1288.450904	 1173.262309	 1160.074669	 1682.371109	 1557.546940	 1634.011166	 1485.321892	 1379.451688	 1339.405496	 
327.000000	 1522.304388	 1451.068355	 1398.970393	 1288.849995	 1170.345371	 1160.117581	 1679.921514	 1557.931443	 1635.258741	 1485.875477	 1370.988782	 1339.543578	 
328.000000	 1506.938100	 1451.217258	 1401.402185	 1289.092323	 1167.512655	 1160.148306	 1673.847432	 1558.219377	 1634.568922	 1486.337935	 1362.694761	 1339.644158	 
329.000000	 1497.410954	 1451.261802	 1392.410921	 1289.202244	 1165.248643	 1160.169597	 1661.835667	 1558.373047	 1628.191312	 1486.661835	 1355.189159	 1339.711092	 
330.000000	 1474.012304	 1451.249721	 1364.668021	 1289.189829	 1163.809816	 1160.184949	 1637.800522	 1558.402602	 1608.547991	 1486.836597	 1349.237213	 1339.752198	 
331.000000	 1448.635321	 1451.223300	 1345.034792	 1289.114130	 1163.072484	 1160.197396	 1626.262530	 1558.343855	 1594.829566	 1486.887865	 1347.116174	 1339.783939	 
332.000000	 1451.545712	 1451.202944	 1321.051237	 1289.052564	 1163.047957	 1160.209630	 1606.705459	 1558.277135	 1575.935521	 1486.902677	 1349.572360	 1339.825949	 
333.000000	 1455.397517	 1451.217049	 1291.146470	 1289.061512	 1163.556245	 1160.223932	 1579.533171	 1558.297460	 1548.024046	 1486.990503	 1354.660391	 1339.889344	 
334.000000	 1474.495307	 1451.308529	 1320.024043	 1289.191328	 1164.229890	 1160.240978	 1603.321441	 1558.484514	 1536.270206	 1487.200204	 1356.648114	 1339.960658	 
335.000000	 1511.348135	 1451.526866	 1357.576717	 1289.453152	 1164.707279	 1160.259903	 1643.323558	 1558.839700	 1562.596558	 1487.436550	 1358.531500	 1340.039266	 
336.000000	 1538.481148	 1451.864383	 1383.136897	 1289.785025	 1165.156539	 1160.280459	 1660.933487	 1559.243174	 1575.620579	 1487.638149	 1360.610497	 1340.125897	 
337.000000	 1567.700675	 1452.248787	 1416.427637	 1290.154063	 1166.007267	 1160.304182	 1684.136405	 1559.644495	 1597.119421	 1487.859748	 1361.304633	 1340.214837	 
338.000000	 1558.332099	 1452.673338	 1403.815912	 1290.581500	 1167.324078	 1160.333018	 1671.523586	 1560.088581	 1587.584245	 1488.140553	 1363.301125	 1340.311115	 
339.000000	 1573.064562	 1453.117038	 1421.837796	 1291.092115	 1168.812427	 1160.367599	 1692.628994	 1560.621525	 1607.503929	 1488.493284	 1366.264535	 1340.418619	 
340.000000	 1567.371791	 1453.509026	 1417.241070	 1291.601758	 1170.038632	 1160.406885	 1690.928287	 1561.155337	 1607.018089	 1488.907859	 1367.871561	 1340.531648	 
341.000000	 1536.007594	 1453.810386	 1389.999835	 1292.008362	 1170.808666	 1160.449226	 1664.181991	 1561.574860	 1596.078593	 1489.350713	 1366.470083	 1340.638326	 
342.000000	 1509.983804	 1454.003950	 1376.593753	 1292.326616	 1170.899951	 1160.491933	 1659.360201	 1561.906046	 1606.909218	 1489.809301	 1361.562406	 1340.724433	 
343.000000	 1507.986527	 1454.177435	 1379.446277	 1292.615336	 1170.417951	 1160.532614	 1660.941395	 1562.208787	 1614.431233	 1490.253845	 1356.462569	 1340.788928	 
344.000000	 1513.258116	 1454.371649	 1378.054912	 1292.904763	 1169.622251	 1160.569714	 1657.658607	 1562.505753	 1613.450026	 1490.668752	 1352.578756	 1340.837050	 
345.000000	 1505.107747	 1454.556338	 1382.537704	 1293.112280	 1168.884533	 1160.602894	 1646.037868	 1562.752036	 1607.811646	 1491.010617	 1349.912594	 1340.873764	 
346.000000	 1495.768422	 1454.714253	 1366.181826	 1293.252814	 1168.434802	 1160.633272	 1631.400887	 1562.940996	 1602.000650	 1491.267612	 1350.928671	 1340.912387	 
347.000000	 1483.027873	 1454.823752	 1336.999078	 1293.374791	 1168.495011	 1160.662976	 1620.622489	 1563.086175	 1585.500121	 1491.500456	 1356.233439	 1340.971808	 
348.000000	 1476.281257	 1454.909927	 1337.110531	 1293.489272	 1169.126930	 1160.694802	 1619.501543	 1563.196652	 1580.995428	 1491.724705	 1364.849798	 1341.066624	 
349.000000	 1485.054339	 1455.030343	 1336.369621	 1293.626789	 1170.197537	 1160.730872	 1616.871694	 1563.295443	 1578.534792	 1491.943610	 1370.279017	 1341.181621	 
350.000000	 1505.316043	 1455.227709	 1354.485063	 1293.864686	 1171.266624	 1160.771357	 1623.252345	 1563.475052	 1579.105158	 1492.224173	 1369.849886	 1341.294639	 
351.000000	 1546.166164	 1455.552543	 1398.523657	 1294.279999	 1171.981131	 1160.814905	 1658.521789	 1563.838266	 1598.657627	 1492.641526	 1369.322405	 1341.405408	 
352.000000	 1581.539500	 1455.916403	 1444.143111	 1294.872343	 1172.440001	 1160.860259	 1711.007170	 1564.397308	 1642.234145	 1493.222951	 1370.212268	 1341.519269	 
353.000000	 1586.698497	 1456.278102	 1444.179060	 1295.459666	 1172.737185	 1160.906682	 1717.254477	 1564.979717	 1648.438602	 1493.827332	 1372.310421	 1341.640494	 
354.000000	 1557.961337	 1456.588516	 1416.472133	 1295.923815	 1172.763834	 1160.953181	 1690.534327	 1565.431876	 1629.292952	 1494.357463	 1377.268371	 1341.780211	 
355.000000	 1545.375240	 1456.802513	 1400.526851	 1296.293915	 1172.487762	 1160.998238	 1674.931897	 1565.769487	 1623.583573	 1494.830625	 1382.288115	 1341.938445	 
356.000000	 1545.591807	 1456.965564	 1406.911283	 1296.628941	 1171.846890	 1161.040451	 1677.381132	 1566.050428	 1622.959820	 1495.267387	 1381.344044	 1342.091398	 
357.000000	 1539.334174	 1457.122375	 1407.058939	 1296.951048	 1170.666447	 1161.077761	 1678.638789	 1566.318122	 1621.463977	 1495.678212	 1375.152534	 1342.219542	 
358.000000	 1522.312642	 1457.290830	 1397.950398	 1297.240296	 1169.099460	 1161.108527	 1679.340608	 1566.579282	 1624.756454	 1496.058444	 1368.031484	 1342.318688	 
359.000000	 1503.742905	 1457.439337	 1386.052145	 1297.441392	 1167.336330	 1161.132033	 1673.715557	 1566.788449	 1626.991095	 1496.376401	 1362.702808	 1342.396345	 
360.000000	 1495.390108	 1457.518492	 1371.755126	 1297.566744	 1165.583526	 1161.148470	 1655.974303	 1566.919025	 1613.517891	 1496.604386	 1358.347747	 1342.456922	 
361.000000	 1486.960887	 1457.546475	 1360.125175	 1297.648615	 1163.899246	 1161.158298	 1639.025965	 1566.962655	 1600.123447	 1496.763216	 1354.289992	 1342.501699	 
362.000000	 1476.243732	 1457.526173	 1355.609572	 1297.670736	 1162.411602	 1161.162407	 1628.223513	 1566.929615	 1592.310257	 1496.862167	 1350.685915	 1342.532347	 
363.000000	 1459.968893	 1457.456216	 1340.238320	 1297.573183	 1161.334355	 1161.162548	 1621.411549	 1566.828506	 1587.459625	 1496.879660	 1348.810359	 1342.555598	 
364.000000	 1440.984401	 1457.352179	 1318.367264	 1297.422991	 1161.122542	 1161.162286	 1606.534181	 1566.699177	 1575.718668	 1496.841304	 1351.342831	 1342.588453	 
365.000000	 1442.942062	 1457.272402	 1282.893792	 1297.310046	 1162.011257	 1161.165477	 1580.655782	 1566.621994	 1553.140954	 1496.827116	 1354.682790	 1342.633510	 
366.000000	 1466.453219	 1457.302335	 1295.046073	 1297.288887	 1163.455959	 1161.174056	 1577.974558	 1566.663395	 1522.155729	 1496.883082	 1355.846375	 1342.682976	 
367.000000	 1508.721477	 1457.494198	 1345.021299	 1297.421705	 1164.838440	 1161.187416	 1626.255103	 1566.874586	 1541.967081	 1497.008301	 1357.478992	 1342.738185	 
368.000000	 1548.250931	 1457.825867	 1389.711266	 1297.684024	 1165.757313	 1161.203837	 1672.505190	 1567.224619	 1582.915425	 1497.149778	 1359.373477	 1342.799867	 
369.000000	 1565.226428	 1458.216688	 1409.534458	 1297.988288	 1166.443448	 1161.222575	 1686.138438	 1567.597413	 1602.218171	 1497.286064	 1362.401387	 1342.871827	 
370.000000	 1559.125418	 1458.583166	 1406.841512	 1298.327628	 1167.096510	 1161.243638	 1678.867815	 1567.969167	 1594.756603	 1497.463218	 1366.111671	 1342.957409	 
371.000000	 1551.358872	 1458.906061	 1409.554974	 1298.708991	 1167.689548	 1161.266871	 1676.634255	 1568.359094	 1599.677647	 1497.715718	 1369.042607	 1343.053311	 
372.000000	 1545.812583	 1459.183609	 1410.855072	 1299.112388	 1168.034794	 1161.291458	 1680.475881	 1568.769778	 1608.552621	 1498.046437	 1368.586726	 1343.146840	 
373.000000	 1544.103828	 1459.442926	 1410.092037	 1299.516077	 1167.990960	 1161.315909	 1683.442133	 1569.184789	 1615.280355	 1498.416831	 1363.702906	 1343.221862	 
374.000000	 1532.565405	 1459.674909	 1397.454863	 1299.866720	 1167.665950	 1161.339000	 1678.212706	 1569.546543	 1629.986837	 1498.790866	 1356.636509	 1343.270642	 
375.000000	 1521.735705	 1459.839892	 1392.568622	 1300.109300	 1167.216335	 1161.360236	 1677.638549	 1569.812989	 1632.113694	 1499.139570	 1352.063034	 1343.302367	 
376.000000	 1505.211344	 1459.916977	 1382.847278	 1300.285265	 1166.921385	 1161.379953	 1659.337597	 1569.997694	 1619.182660	 1499.443423	 1350.240540	 1343.327069	 
377.000000	 1487.420189	 1459.947056	 1366.584316	 1300.376636	 1166.675530	 1161.398399	 1635.239900	 1570.101877	 1602.047002	 1499.675717	 1350.687591	 1343.352803	 
378.000000	 1469.966400	 1459.947022	 1343.527654	 1300.435997	 1166.323163	 1161.415287	 1622.864840	 1570.165304	 1588.133337	 1499.844232	 1351.553212	 1343.381533	 
379.000000	 1457.346047	 1459.903606	 1332.342393	 1300.459987	 1165.848913	 1161.430298	 1618.751899	 1570.191789	 1585.578365	 1499.981347	 1352.978355	 1343.415423	 
380.000000	 1452.772422	 1459.831070	 1323.485812	 1300.422570	 1165.629102	 1161.444490	 1614.920244	 1570.165615	 1582.897014	 1500.075813	 1357.003655	 1343.463219	 
381.000000	 1463.981037	 1459.767124	 1303.757019	 1300.363146	 1166.004737	 1161.460038	 1602.511869	 1570.107566	 1571.169019	 1500.129748	 1361.139050	 1343.525431	 
382.000000	 1483.621191	 1459.767150	 1310.987896	 1300.361967	 1166.747572	 1161.478289	 1590.434528	 1570.084883	 1554.618442	 1500.198967	 1363.045249	 1343.594266	 
383.000000	 1511.988391	 1459.884806	 1347.248275	 1300.501852	 1167.197532	 1161.498261	 1613.830262	 1570.191603	 1556.344551	 1500.369368	 1364.103693	 1343.666483	 
384.000000	 1542.061523	 1460.121576	 1393.997594	 1300.829907	 1166.989771	 1161.517530	 1659.188650	 1570.493288	 1592.884339	 1500.692781	 1365.192025	 1343.742011	 
385.000000	 1576.150910	 1460.424842	 1435.053966	 1301.299222	 1166.396335	 1161.534588	 1702.798643	 1570.948419	 1630.864493	 1501.118172	 1366.126652	 1343.820279	 
386.000000	 1580.753675	 1460.752832	 1438.089563	 1301.775844	 1165.910267	 1161.549835	 1704.247497	 1571.405283	 1632.741257	 1501.556944	 1367.713586	 1343.903531	 
387.000000	 1567.769386	 1461.049030	 1429.850332	 1302.216549	 1165.836439	 1161.564651	 1694.453462	 1571.804167	 1631.803499	 1502.009189	 1370.906807	 1343.997201	 
388.000000	 1561.889260	 1461.293679	 1431.975717	 1302.646436	 1166.046454	 1161.579882	 1699.688229	 1572.183330	 1643.365119	 1502.493951	 1374.948592	 1344.104022	 
389.000000	 1557.731644	 1461.502893	 1432.725561	 1303.056174	 1165.902425	 1161.594226	 1706.766796	 1572.570600	 1652.753491	 1502.996323	 1375.592760	 1344.211869	 
