# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
1222.000000	 49.493311	 0.175000	 49.753294	 0.825000	 0.175000	 70.039628	 0.185000	 70.017948	 0.815000	 0.185000	 
1224.000000	 48.868064	 0.175000	 49.201810	 0.825000	 0.175000	 70.004936	 0.185000	 69.983816	 0.815000	 0.185000	 
1226.000000	 48.182781	 0.175000	 48.582070	 0.835000	 0.170000	 69.969243	 0.185000	 69.948767	 0.815000	 0.185000	 
1228.000000	 47.425729	 0.175000	 47.886338	 0.835000	 0.170000	 69.932433	 0.185000	 69.912666	 0.815000	 0.185000	 
1230.000000	 46.595652	 0.165000	 47.103168	 0.835000	 0.165000	 69.894390	 0.185000	 69.875375	 0.815000	 0.185000	 
1232.000000	 45.700989	 0.165000	 46.235232	 0.835000	 0.165000	 69.855004	 0.185000	 69.836762	 0.815000	 0.185000	 
1234.000000	 44.741773	 0.165000	 45.286916	 0.835000	 0.165000	 69.814178	 0.185000	 69.796706	 0.815000	 0.185000	 
1236.000000	 43.725280	 0.165000	 44.265272	 0.835000	 0.165000	 69.771824	 0.185000	 69.755098	 0.815000	 0.185000	 
1238.000000	 42.660985	 0.165000	 43.179840	 0.835000	 0.165000	 69.727870	 0.185000	 69.711846	 0.815000	 0.185000	 
1240.000000	 41.558472	 0.165000	 42.041744	 0.845000	 0.160000	 69.682255	 0.185000	 69.666874	 0.815000	 0.185000	 
1242.000000	 40.422570	 0.165000	 40.875458	 0.845000	 0.160000	 69.634924	 0.185000	 69.620117	 0.815000	 0.185000	 
1244.000000	 39.251405	 0.165000	 39.670356	 0.845000	 0.160000	 69.585818	 0.185000	 69.571512	 0.815000	 0.185000	 
1246.000000	 38.048219	 0.155000	 38.423873	 0.845000	 0.155000	 69.534864	 0.185000	 69.520990	 0.815000	 0.185000	 
1248.000000	 36.805489	 0.155000	 37.127263	 0.845000	 0.155000	 69.481971	 0.185000	 69.468468	 0.815000	 0.185000	 
1250.000000	 35.495376	 0.155000	 35.794210	 0.855000	 0.150000	 69.427030	 0.185000	 69.413845	 0.815000	 0.185000	 
1252.000000	 34.135745	 0.145000	 34.393578	 0.855000	 0.145000	 69.369917	 0.185000	 69.357006	 0.815000	 0.185000	 
1254.000000	 32.691554	 0.145000	 32.923415	 0.865000	 0.140000	 69.310501	 0.185000	 69.297829	 0.815000	 0.185000	 
1256.000000	 31.185758	 0.135000	 31.387412	 0.865000	 0.135000	 69.248652	 0.185000	 69.236194	 0.815000	 0.185000	 
1258.000000	 29.587886	 0.135000	 29.768032	 0.875000	 0.130000	 69.184256	 0.185000	 69.171993	 0.815000	 0.185000	 
1260.000000	 27.944580	 0.125000	 28.104154	 0.875000	 0.125000	 69.117229	 0.185000	 69.105148	 0.815000	 0.185000	 
1262.000000	 26.229350	 0.125000	 26.369990	 0.885000	 0.120000	 69.047522	 0.185000	 69.035613	 0.815000	 0.185000	 
1264.000000	 24.489714	 0.115000	 24.623048	 0.885000	 0.115000	 68.975115	 0.185000	 68.963371	 0.815000	 0.185000	 
1266.000000	 22.698348	 0.115000	 22.818799	 0.885000	 0.115000	 68.900023	 0.185000	 68.888433	 0.815000	 0.185000	 
1268.000000	 20.885236	 0.105000	 20.999673	 0.895000	 0.105000	 68.822295	 0.185000	 68.810849	 0.815000	 0.185000	 
1270.000000	 19.069512	 0.105000	 19.172225	 0.895000	 0.105000	 68.742036	 0.185000	 68.730722	 0.815000	 0.185000	 
1272.000000	 17.259779	 0.105000	 17.350537	 0.895000	 0.105000	 68.659419	 0.185000	 68.648224	 0.815000	 0.185000	 
1274.000000	 15.521104	 0.095000	 15.602316	 0.905000	 0.095000	 68.574672	 0.185000	 68.563583	 0.815000	 0.185000	 
1276.000000	 13.843226	 0.095000	 13.911458	 0.905000	 0.095000	 68.488062	 0.185000	 68.477068	 0.815000	 0.185000	 
1278.000000	 12.323574	 0.235000	 12.357665	 0.765000	 0.235000	 68.399876	 0.185000	 68.388965	 0.815000	 0.185000	 
1280.000000	 11.512114	 0.245000	 11.541583	 0.755000	 0.245000	 68.310396	 0.185000	 68.299559	 0.815000	 0.185000	 
1282.000000	 10.808871	 0.245000	 10.836130	 0.755000	 0.245000	 68.219879	 0.185000	 68.209110	 0.815000	 0.185000	 
1284.000000	 10.188573	 0.255000	 10.212625	 0.745000	 0.255000	 68.128545	 0.185000	 68.117836	 0.815000	 0.185000	 
1286.000000	 9.629713	 0.255000	 9.652308	 0.745000	 0.255000	 68.036565	 0.185000	 68.025912	 0.815000	 0.185000	 
1288.000000	 9.114705	 0.255000	 9.136086	 0.745000	 0.255000	 67.944070	 0.185000	 67.933467	 0.815000	 0.185000	 
1290.000000	 8.634210	 0.255000	 8.654619	 0.745000	 0.255000	 67.851151	 0.185000	 67.840597	 0.815000	 0.185000	 
1292.000000	 8.183082	 0.245000	 8.203254	 0.755000	 0.245000	 67.757877	 0.185000	 67.747368	 0.815000	 0.185000	 
1294.000000	 7.757137	 0.245000	 7.776634	 0.755000	 0.245000	 67.664295	 0.185000	 67.653831	 0.815000	 0.185000	 
1296.000000	 7.351974	 0.245000	 7.370895	 0.755000	 0.245000	 67.570442	 0.185000	 67.560020	 0.815000	 0.185000	 
1298.000000	 6.965565	 0.245000	 6.983932	 0.755000	 0.245000	 67.476345	 0.185000	 67.465967	 0.815000	 0.185000	 
1300.000000	 6.596653	 0.245000	 6.614429	 0.755000	 0.245000	 67.382031	 0.185000	 67.371695	 0.815000	 0.185000	 
1302.000000	 6.244507	 0.245000	 6.261619	 0.755000	 0.245000	 67.287521	 0.185000	 67.277227	 0.815000	 0.185000	 
1304.000000	 5.908724	 0.245000	 5.925087	 0.755000	 0.245000	 67.192837	 0.185000	 67.182585	 0.815000	 0.185000	 
1306.000000	 5.589062	 0.245000	 5.604604	 0.755000	 0.245000	 67.098001	 0.185000	 67.087790	 0.815000	 0.185000	 
1308.000000	 5.285306	 0.245000	 5.299983	 0.755000	 0.245000	 67.003033	 0.185000	 66.992863	 0.815000	 0.185000	 
1310.000000	 4.997170	 0.245000	 5.010972	 0.755000	 0.245000	 66.907955	 0.185000	 66.897824	 0.815000	 0.185000	 
1312.000000	 4.724247	 0.245000	 4.737197	 0.755000	 0.245000	 66.812787	 0.185000	 66.802694	 0.815000	 0.185000	 
1314.000000	 4.465989	 0.245000	 4.478139	 0.755000	 0.245000	 66.717549	 0.185000	 66.707492	 0.815000	 0.185000	 
1316.000000	 4.221735	 0.245000	 4.233155	 0.755000	 0.245000	 66.622261	 0.185000	 66.612239	 0.815000	 0.185000	 
1318.000000	 3.990748	 0.245000	 4.001516	 0.755000	 0.245000	 66.526940	 0.185000	 66.516952	 0.815000	 0.185000	 
1320.000000	 3.772261	 0.245000	 3.782456	 0.755000	 0.245000	 66.431605	 0.185000	 66.421649	 0.815000	 0.185000	 
1322.000000	 3.565516	 0.245000	 3.575212	 0.755000	 0.245000	 66.336272	 0.185000	 66.326346	 0.815000	 0.185000	 
1324.000000	 3.369791	 0.245000	 3.379056	 0.755000	 0.245000	 66.240956	 0.185000	 66.231060	 0.815000	 0.185000	 
1326.000000	 3.184420	 0.245000	 3.193313	 0.755000	 0.245000	 66.145671	 0.185000	 66.135805	 0.815000	 0.185000	 
1328.000000	 3.008797	 0.245000	 3.017366	 0.755000	 0.245000	 66.050432	 0.185000	 66.040593	 0.815000	 0.185000	 
1330.000000	 2.842377	 0.245000	 2.850661	 0.755000	 0.245000	 65.955249	 0.185000	 65.945437	 0.815000	 0.185000	 
1332.000000	 2.684666	 0.245000	 2.692698	 0.755000	 0.245000	 65.860134	 0.185000	 65.850350	 0.815000	 0.185000	 
