# Buoyancy boundary layer depth time series
# <\delta_b(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(var(b)) in [0, H/2]	 z(max(var(b))in [0, H/2])	  max(var(b))in [H/2, H]	 z(max(var(b))in [H/2, H])	 \delta_b[inst.]	  max(<var(b)>)in [0, H/2]	 z(max(<var(b)>)in [0, H/2])	  max(<var(b)>)in [H/2, H]	 z(max(<var(b)>)in [H/2, H])	 \delta_b[av.]	 
820.000000	 0.010785	 0.165000	 0.010790	 0.835000	 0.165000	 0.010360	 0.165000	 0.010361	 0.835000	 0.165000	 
822.000000	 0.010789	 0.165000	 0.010794	 0.835000	 0.165000	 0.010362	 0.165000	 0.010362	 0.835000	 0.165000	 
824.000000	 0.010793	 0.165000	 0.010799	 0.835000	 0.165000	 0.010363	 0.165000	 0.010363	 0.835000	 0.165000	 
826.000000	 0.010797	 0.165000	 0.010803	 0.835000	 0.165000	 0.010364	 0.165000	 0.010364	 0.835000	 0.165000	 
828.000000	 0.010801	 0.165000	 0.010808	 0.835000	 0.165000	 0.010365	 0.165000	 0.010365	 0.835000	 0.165000	 
830.000000	 0.010805	 0.165000	 0.010812	 0.835000	 0.165000	 0.010366	 0.165000	 0.010366	 0.835000	 0.165000	 
832.000000	 0.010810	 0.165000	 0.010817	 0.835000	 0.165000	 0.010367	 0.165000	 0.010367	 0.835000	 0.165000	 
834.000000	 0.010815	 0.165000	 0.010822	 0.835000	 0.165000	 0.010368	 0.165000	 0.010368	 0.835000	 0.165000	 
836.000000	 0.010820	 0.165000	 0.010827	 0.835000	 0.165000	 0.010369	 0.165000	 0.010370	 0.835000	 0.165000	 
838.000000	 0.010825	 0.165000	 0.010833	 0.835000	 0.165000	 0.010370	 0.165000	 0.010371	 0.835000	 0.165000	 
840.000000	 0.010830	 0.165000	 0.010838	 0.835000	 0.165000	 0.010371	 0.165000	 0.010372	 0.835000	 0.165000	 
842.000000	 0.010836	 0.165000	 0.010844	 0.835000	 0.165000	 0.010372	 0.165000	 0.010373	 0.835000	 0.165000	 
844.000000	 0.010841	 0.165000	 0.010850	 0.835000	 0.165000	 0.010373	 0.165000	 0.010374	 0.835000	 0.165000	 
846.000000	 0.010847	 0.165000	 0.010856	 0.835000	 0.165000	 0.010374	 0.165000	 0.010375	 0.835000	 0.165000	 
848.000000	 0.010853	 0.165000	 0.010863	 0.835000	 0.165000	 0.010376	 0.165000	 0.010376	 0.835000	 0.165000	 
850.000000	 0.010859	 0.165000	 0.010869	 0.835000	 0.165000	 0.010377	 0.165000	 0.010377	 0.835000	 0.165000	 
852.000000	 0.010866	 0.165000	 0.010876	 0.835000	 0.165000	 0.010378	 0.165000	 0.010379	 0.835000	 0.165000	 
854.000000	 0.010872	 0.165000	 0.010883	 0.835000	 0.165000	 0.010379	 0.165000	 0.010380	 0.835000	 0.165000	 
856.000000	 0.010879	 0.165000	 0.010891	 0.835000	 0.165000	 0.010380	 0.165000	 0.010381	 0.835000	 0.165000	 
858.000000	 0.010886	 0.165000	 0.010898	 0.835000	 0.165000	 0.010381	 0.165000	 0.010382	 0.835000	 0.165000	 
860.000000	 0.010894	 0.165000	 0.010906	 0.835000	 0.165000	 0.010383	 0.165000	 0.010383	 0.835000	 0.165000	 
862.000000	 0.010902	 0.165000	 0.010914	 0.835000	 0.165000	 0.010384	 0.165000	 0.010385	 0.835000	 0.165000	 
864.000000	 0.010909	 0.165000	 0.010923	 0.835000	 0.165000	 0.010385	 0.165000	 0.010386	 0.835000	 0.165000	 
866.000000	 0.010918	 0.165000	 0.010931	 0.835000	 0.165000	 0.010386	 0.165000	 0.010387	 0.835000	 0.165000	 
868.000000	 0.010926	 0.165000	 0.010940	 0.835000	 0.165000	 0.010387	 0.165000	 0.010388	 0.835000	 0.165000	 
870.000000	 0.010935	 0.165000	 0.010950	 0.835000	 0.165000	 0.010389	 0.165000	 0.010390	 0.835000	 0.165000	 
872.000000	 0.010944	 0.165000	 0.010959	 0.835000	 0.165000	 0.010390	 0.165000	 0.010391	 0.835000	 0.165000	 
874.000000	 0.010953	 0.165000	 0.010969	 0.835000	 0.165000	 0.010391	 0.165000	 0.010392	 0.835000	 0.165000	 
876.000000	 0.010963	 0.165000	 0.010979	 0.835000	 0.165000	 0.010393	 0.165000	 0.010394	 0.835000	 0.165000	 
878.000000	 0.010972	 0.165000	 0.010990	 0.835000	 0.165000	 0.010394	 0.165000	 0.010395	 0.835000	 0.165000	 
880.000000	 0.010983	 0.165000	 0.011000	 0.835000	 0.165000	 0.010395	 0.165000	 0.010396	 0.835000	 0.165000	 
882.000000	 0.010993	 0.165000	 0.011011	 0.835000	 0.165000	 0.010397	 0.165000	 0.010398	 0.835000	 0.165000	 
884.000000	 0.011004	 0.165000	 0.011023	 0.835000	 0.165000	 0.010398	 0.165000	 0.010399	 0.835000	 0.165000	 
886.000000	 0.011015	 0.165000	 0.011035	 0.835000	 0.165000	 0.010399	 0.165000	 0.010401	 0.835000	 0.165000	 
888.000000	 0.011027	 0.165000	 0.011047	 0.835000	 0.165000	 0.010401	 0.165000	 0.010402	 0.835000	 0.165000	 
890.000000	 0.011039	 0.165000	 0.011059	 0.835000	 0.165000	 0.010402	 0.165000	 0.010403	 0.835000	 0.165000	 
892.000000	 0.011051	 0.165000	 0.011072	 0.835000	 0.165000	 0.010404	 0.165000	 0.010405	 0.835000	 0.165000	 
894.000000	 0.011064	 0.165000	 0.011085	 0.835000	 0.165000	 0.010405	 0.165000	 0.010407	 0.835000	 0.165000	 
896.000000	 0.011077	 0.165000	 0.011098	 0.835000	 0.165000	 0.010407	 0.165000	 0.010408	 0.835000	 0.165000	 
898.000000	 0.011090	 0.165000	 0.011112	 0.835000	 0.165000	 0.010408	 0.165000	 0.010410	 0.835000	 0.165000	 
900.000000	 0.011104	 0.165000	 0.011126	 0.835000	 0.165000	 0.010410	 0.165000	 0.010411	 0.835000	 0.165000	 
902.000000	 0.011118	 0.165000	 0.011140	 0.835000	 0.165000	 0.010411	 0.165000	 0.010413	 0.835000	 0.165000	 
904.000000	 0.011132	 0.165000	 0.011155	 0.835000	 0.165000	 0.010413	 0.165000	 0.010414	 0.835000	 0.165000	 
906.000000	 0.011147	 0.165000	 0.011170	 0.835000	 0.165000	 0.010414	 0.165000	 0.010416	 0.835000	 0.165000	 
908.000000	 0.011163	 0.165000	 0.011185	 0.835000	 0.165000	 0.010416	 0.165000	 0.010418	 0.835000	 0.165000	 
910.000000	 0.011178	 0.165000	 0.011200	 0.835000	 0.165000	 0.010418	 0.165000	 0.010420	 0.835000	 0.165000	 
912.000000	 0.011195	 0.165000	 0.011216	 0.835000	 0.165000	 0.010419	 0.165000	 0.010421	 0.835000	 0.165000	 
914.000000	 0.011211	 0.165000	 0.011232	 0.835000	 0.165000	 0.010421	 0.165000	 0.010423	 0.835000	 0.165000	 
916.000000	 0.011228	 0.165000	 0.011248	 0.835000	 0.165000	 0.010423	 0.165000	 0.010425	 0.835000	 0.165000	 
918.000000	 0.011245	 0.165000	 0.011265	 0.835000	 0.165000	 0.010425	 0.165000	 0.010427	 0.835000	 0.165000	 
920.000000	 0.011263	 0.165000	 0.011281	 0.835000	 0.165000	 0.010427	 0.165000	 0.010429	 0.835000	 0.165000	 
922.000000	 0.011281	 0.165000	 0.011298	 0.835000	 0.165000	 0.010428	 0.165000	 0.010430	 0.835000	 0.165000	 
924.000000	 0.011299	 0.165000	 0.011315	 0.835000	 0.165000	 0.010430	 0.165000	 0.010432	 0.835000	 0.165000	 
926.000000	 0.011317	 0.165000	 0.011332	 0.835000	 0.165000	 0.010432	 0.165000	 0.010434	 0.835000	 0.165000	 
928.000000	 0.011336	 0.165000	 0.011349	 0.835000	 0.165000	 0.010434	 0.165000	 0.010436	 0.835000	 0.165000	 
930.000000	 0.011355	 0.165000	 0.011367	 0.835000	 0.165000	 0.010436	 0.165000	 0.010438	 0.835000	 0.165000	 
932.000000	 0.011375	 0.165000	 0.011384	 0.835000	 0.165000	 0.010438	 0.165000	 0.010440	 0.835000	 0.165000	 
934.000000	 0.011394	 0.165000	 0.011402	 0.835000	 0.165000	 0.010440	 0.165000	 0.010442	 0.835000	 0.165000	 
936.000000	 0.011414	 0.165000	 0.011419	 0.835000	 0.165000	 0.010442	 0.165000	 0.010444	 0.835000	 0.165000	 
938.000000	 0.011434	 0.165000	 0.011437	 0.835000	 0.165000	 0.010444	 0.165000	 0.010446	 0.835000	 0.165000	 
940.000000	 0.011454	 0.165000	 0.011455	 0.835000	 0.165000	 0.010446	 0.165000	 0.010449	 0.835000	 0.165000	 
942.000000	 0.011474	 0.165000	 0.011473	 0.835000	 0.165000	 0.010449	 0.165000	 0.010451	 0.835000	 0.165000	 
944.000000	 0.011494	 0.165000	 0.011491	 0.835000	 0.165000	 0.010451	 0.165000	 0.010453	 0.835000	 0.165000	 
946.000000	 0.011515	 0.165000	 0.011509	 0.835000	 0.165000	 0.010453	 0.165000	 0.010455	 0.835000	 0.165000	 
948.000000	 0.011535	 0.165000	 0.011528	 0.835000	 0.165000	 0.010455	 0.165000	 0.010457	 0.835000	 0.165000	 
950.000000	 0.011555	 0.165000	 0.011546	 0.835000	 0.165000	 0.010458	 0.165000	 0.010460	 0.835000	 0.165000	 
952.000000	 0.011576	 0.165000	 0.011565	 0.835000	 0.165000	 0.010460	 0.165000	 0.010462	 0.835000	 0.165000	 
954.000000	 0.011596	 0.165000	 0.011583	 0.835000	 0.165000	 0.010462	 0.165000	 0.010464	 0.835000	 0.165000	 
956.000000	 0.011616	 0.165000	 0.011602	 0.835000	 0.165000	 0.010465	 0.165000	 0.010467	 0.835000	 0.165000	 
958.000000	 0.011637	 0.165000	 0.011621	 0.835000	 0.165000	 0.010467	 0.165000	 0.010469	 0.835000	 0.165000	 
960.000000	 0.011657	 0.165000	 0.011640	 0.835000	 0.165000	 0.010470	 0.165000	 0.010472	 0.835000	 0.165000	 
962.000000	 0.011677	 0.165000	 0.011659	 0.835000	 0.165000	 0.010472	 0.165000	 0.010474	 0.835000	 0.165000	 
964.000000	 0.011698	 0.165000	 0.011678	 0.835000	 0.165000	 0.010475	 0.165000	 0.010477	 0.835000	 0.165000	 
966.000000	 0.011719	 0.165000	 0.011698	 0.835000	 0.165000	 0.010477	 0.165000	 0.010479	 0.835000	 0.165000	 
968.000000	 0.011740	 0.165000	 0.011718	 0.835000	 0.165000	 0.010480	 0.165000	 0.010482	 0.835000	 0.165000	 
970.000000	 0.011761	 0.165000	 0.011738	 0.835000	 0.165000	 0.010483	 0.165000	 0.010484	 0.835000	 0.165000	 
972.000000	 0.011782	 0.165000	 0.011758	 0.835000	 0.165000	 0.010485	 0.165000	 0.010487	 0.835000	 0.165000	 
974.000000	 0.011804	 0.165000	 0.011779	 0.835000	 0.165000	 0.010488	 0.165000	 0.010490	 0.835000	 0.165000	 
976.000000	 0.011826	 0.165000	 0.011800	 0.835000	 0.165000	 0.010491	 0.165000	 0.010492	 0.835000	 0.165000	 
978.000000	 0.011848	 0.165000	 0.011822	 0.835000	 0.165000	 0.010493	 0.165000	 0.010495	 0.835000	 0.165000	 
980.000000	 0.011871	 0.165000	 0.011844	 0.835000	 0.165000	 0.010496	 0.165000	 0.010498	 0.835000	 0.165000	 
982.000000	 0.011895	 0.165000	 0.011866	 0.835000	 0.165000	 0.010499	 0.165000	 0.010500	 0.835000	 0.165000	 
984.000000	 0.011919	 0.165000	 0.011889	 0.835000	 0.165000	 0.010502	 0.165000	 0.010503	 0.835000	 0.165000	 
986.000000	 0.011943	 0.165000	 0.011912	 0.835000	 0.165000	 0.010505	 0.165000	 0.010506	 0.835000	 0.165000	 
988.000000	 0.011968	 0.165000	 0.011936	 0.835000	 0.165000	 0.010508	 0.165000	 0.010509	 0.835000	 0.165000	 
990.000000	 0.011994	 0.165000	 0.011960	 0.835000	 0.165000	 0.010511	 0.165000	 0.010512	 0.835000	 0.165000	 
992.000000	 0.012019	 0.165000	 0.011985	 0.835000	 0.165000	 0.010514	 0.165000	 0.010515	 0.835000	 0.165000	 
994.000000	 0.012046	 0.165000	 0.012010	 0.835000	 0.165000	 0.010517	 0.165000	 0.010518	 0.835000	 0.165000	 
996.000000	 0.012072	 0.165000	 0.012035	 0.835000	 0.165000	 0.010520	 0.165000	 0.010521	 0.835000	 0.165000	 
998.000000	 0.012099	 0.165000	 0.012061	 0.835000	 0.165000	 0.010523	 0.165000	 0.010524	 0.835000	 0.165000	 
1000.000000	 0.012126	 0.165000	 0.012086	 0.835000	 0.165000	 0.010526	 0.165000	 0.010527	 0.835000	 0.165000	 
1002.000000	 0.012153	 0.165000	 0.012112	 0.835000	 0.165000	 0.010530	 0.165000	 0.010530	 0.835000	 0.165000	 
1004.000000	 0.012180	 0.165000	 0.012138	 0.835000	 0.165000	 0.010533	 0.165000	 0.010533	 0.835000	 0.165000	 
1006.000000	 0.012207	 0.165000	 0.012164	 0.835000	 0.165000	 0.010536	 0.165000	 0.010537	 0.835000	 0.165000	 
1008.000000	 0.012234	 0.165000	 0.012190	 0.835000	 0.165000	 0.010540	 0.165000	 0.010540	 0.835000	 0.165000	 
1010.000000	 0.012261	 0.165000	 0.012216	 0.835000	 0.165000	 0.010543	 0.165000	 0.010543	 0.835000	 0.165000	 
1012.000000	 0.012287	 0.165000	 0.012242	 0.835000	 0.165000	 0.010546	 0.165000	 0.010547	 0.835000	 0.165000	 
1014.000000	 0.012314	 0.165000	 0.012268	 0.835000	 0.165000	 0.010550	 0.165000	 0.010550	 0.835000	 0.165000	 
1016.000000	 0.012340	 0.165000	 0.012293	 0.835000	 0.165000	 0.010553	 0.165000	 0.010553	 0.835000	 0.165000	 
1018.000000	 0.012366	 0.165000	 0.012318	 0.835000	 0.165000	 0.010557	 0.165000	 0.010557	 0.835000	 0.165000	 
1020.000000	 0.012391	 0.165000	 0.012342	 0.835000	 0.165000	 0.010561	 0.165000	 0.010560	 0.835000	 0.165000	 
1022.000000	 0.012416	 0.165000	 0.012367	 0.835000	 0.165000	 0.010564	 0.165000	 0.010564	 0.835000	 0.165000	 
1024.000000	 0.012441	 0.165000	 0.012391	 0.835000	 0.165000	 0.010568	 0.165000	 0.010568	 0.835000	 0.165000	 
1026.000000	 0.012466	 0.165000	 0.012414	 0.835000	 0.165000	 0.010572	 0.165000	 0.010571	 0.835000	 0.165000	 
1028.000000	 0.012490	 0.165000	 0.012437	 0.835000	 0.165000	 0.010575	 0.165000	 0.010575	 0.835000	 0.165000	 
1030.000000	 0.012514	 0.165000	 0.012460	 0.835000	 0.165000	 0.010579	 0.165000	 0.010578	 0.835000	 0.165000	 
1032.000000	 0.012538	 0.165000	 0.012483	 0.835000	 0.165000	 0.010583	 0.165000	 0.010582	 0.835000	 0.165000	 
1034.000000	 0.012561	 0.165000	 0.012505	 0.835000	 0.165000	 0.010587	 0.165000	 0.010586	 0.835000	 0.165000	 
1036.000000	 0.012584	 0.165000	 0.012528	 0.835000	 0.165000	 0.010591	 0.165000	 0.010590	 0.835000	 0.165000	 
1038.000000	 0.012608	 0.165000	 0.012549	 0.835000	 0.165000	 0.010594	 0.165000	 0.010593	 0.835000	 0.165000	 
1040.000000	 0.012630	 0.165000	 0.012571	 0.835000	 0.165000	 0.010598	 0.165000	 0.010597	 0.835000	 0.165000	 
1042.000000	 0.012653	 0.165000	 0.012593	 0.835000	 0.165000	 0.010602	 0.165000	 0.010601	 0.835000	 0.165000	 
1044.000000	 0.012676	 0.165000	 0.012614	 0.835000	 0.165000	 0.010606	 0.165000	 0.010605	 0.835000	 0.165000	 
1046.000000	 0.012698	 0.165000	 0.012636	 0.835000	 0.165000	 0.010610	 0.165000	 0.010609	 0.835000	 0.165000	 
1048.000000	 0.012721	 0.165000	 0.012657	 0.835000	 0.165000	 0.010614	 0.165000	 0.010613	 0.835000	 0.165000	 
1050.000000	 0.012743	 0.165000	 0.012678	 0.835000	 0.165000	 0.010618	 0.165000	 0.010616	 0.835000	 0.165000	 
1052.000000	 0.012765	 0.165000	 0.012700	 0.835000	 0.165000	 0.010622	 0.165000	 0.010620	 0.835000	 0.165000	 
1054.000000	 0.012787	 0.165000	 0.012721	 0.835000	 0.165000	 0.010626	 0.165000	 0.010624	 0.835000	 0.165000	 
1056.000000	 0.012808	 0.165000	 0.012743	 0.835000	 0.165000	 0.010631	 0.165000	 0.010628	 0.835000	 0.165000	 
1058.000000	 0.012830	 0.165000	 0.012764	 0.835000	 0.165000	 0.010635	 0.165000	 0.010632	 0.835000	 0.165000	 
1060.000000	 0.012851	 0.165000	 0.012786	 0.835000	 0.165000	 0.010639	 0.165000	 0.010636	 0.835000	 0.165000	 
1062.000000	 0.012873	 0.165000	 0.012808	 0.835000	 0.165000	 0.010643	 0.165000	 0.010641	 0.835000	 0.165000	 
1064.000000	 0.012894	 0.165000	 0.012829	 0.835000	 0.165000	 0.010647	 0.165000	 0.010645	 0.835000	 0.165000	 
1066.000000	 0.012915	 0.165000	 0.012851	 0.835000	 0.165000	 0.010652	 0.165000	 0.010649	 0.835000	 0.165000	 
1068.000000	 0.012936	 0.165000	 0.012874	 0.835000	 0.165000	 0.010656	 0.165000	 0.010653	 0.835000	 0.165000	 
1070.000000	 0.012956	 0.165000	 0.012896	 0.835000	 0.165000	 0.010660	 0.165000	 0.010657	 0.835000	 0.165000	 
1072.000000	 0.012976	 0.165000	 0.012919	 0.835000	 0.165000	 0.010664	 0.165000	 0.010661	 0.835000	 0.165000	 
1074.000000	 0.012996	 0.165000	 0.012941	 0.835000	 0.165000	 0.010669	 0.165000	 0.010666	 0.835000	 0.165000	 
1076.000000	 0.013015	 0.165000	 0.012964	 0.835000	 0.165000	 0.010673	 0.165000	 0.010670	 0.835000	 0.165000	 
1078.000000	 0.013033	 0.165000	 0.012988	 0.845000	 0.160000	 0.010678	 0.165000	 0.010674	 0.835000	 0.165000	 
1080.000000	 0.013050	 0.155000	 0.013018	 0.845000	 0.155000	 0.010682	 0.165000	 0.010678	 0.835000	 0.165000	 
1082.000000	 0.013072	 0.155000	 0.013049	 0.845000	 0.155000	 0.010686	 0.165000	 0.010683	 0.835000	 0.165000	 
1084.000000	 0.013094	 0.155000	 0.013081	 0.845000	 0.155000	 0.010691	 0.165000	 0.010687	 0.835000	 0.165000	 
1086.000000	 0.013115	 0.155000	 0.013114	 0.845000	 0.155000	 0.010695	 0.165000	 0.010692	 0.835000	 0.165000	 
1088.000000	 0.013136	 0.155000	 0.013148	 0.845000	 0.155000	 0.010700	 0.165000	 0.010696	 0.835000	 0.165000	 
1090.000000	 0.013156	 0.155000	 0.013184	 0.845000	 0.155000	 0.010704	 0.165000	 0.010701	 0.835000	 0.165000	 
1092.000000	 0.013176	 0.155000	 0.013222	 0.845000	 0.155000	 0.010708	 0.165000	 0.010705	 0.835000	 0.165000	 
1094.000000	 0.013197	 0.155000	 0.013262	 0.845000	 0.155000	 0.010713	 0.165000	 0.010710	 0.835000	 0.165000	 
1096.000000	 0.013217	 0.155000	 0.013304	 0.845000	 0.155000	 0.010717	 0.165000	 0.010714	 0.835000	 0.165000	 
1098.000000	 0.013239	 0.155000	 0.013349	 0.845000	 0.155000	 0.010722	 0.165000	 0.010719	 0.835000	 0.165000	 
1100.000000	 0.013261	 0.155000	 0.013397	 0.845000	 0.155000	 0.010726	 0.165000	 0.010724	 0.835000	 0.165000	 
1102.000000	 0.013285	 0.155000	 0.013447	 0.845000	 0.155000	 0.010731	 0.165000	 0.010728	 0.835000	 0.165000	 
1104.000000	 0.013312	 0.155000	 0.013500	 0.845000	 0.155000	 0.010735	 0.165000	 0.010733	 0.835000	 0.165000	 
1106.000000	 0.013341	 0.155000	 0.013555	 0.845000	 0.155000	 0.010740	 0.165000	 0.010738	 0.835000	 0.165000	 
1108.000000	 0.013378	 0.145000	 0.013621	 0.855000	 0.145000	 0.010744	 0.165000	 0.010743	 0.835000	 0.165000	 
1110.000000	 0.013425	 0.145000	 0.013691	 0.855000	 0.145000	 0.010749	 0.165000	 0.010748	 0.835000	 0.165000	 
1112.000000	 0.013476	 0.145000	 0.013763	 0.855000	 0.145000	 0.010754	 0.165000	 0.010753	 0.835000	 0.165000	 
1114.000000	 0.013529	 0.145000	 0.013839	 0.855000	 0.145000	 0.010758	 0.165000	 0.010758	 0.835000	 0.165000	 
1116.000000	 0.013586	 0.145000	 0.013917	 0.855000	 0.145000	 0.010763	 0.165000	 0.010764	 0.835000	 0.165000	 
1118.000000	 0.013646	 0.145000	 0.013998	 0.855000	 0.145000	 0.010768	 0.165000	 0.010769	 0.835000	 0.165000	 
1120.000000	 0.013710	 0.145000	 0.014080	 0.855000	 0.145000	 0.010773	 0.165000	 0.010774	 0.835000	 0.165000	 
1122.000000	 0.013779	 0.145000	 0.014161	 0.855000	 0.145000	 0.010777	 0.165000	 0.010780	 0.835000	 0.165000	 
1124.000000	 0.013853	 0.145000	 0.014241	 0.855000	 0.145000	 0.010782	 0.165000	 0.010786	 0.835000	 0.165000	 
1126.000000	 0.013932	 0.145000	 0.014321	 0.855000	 0.145000	 0.010787	 0.165000	 0.010791	 0.835000	 0.165000	 
1128.000000	 0.014015	 0.145000	 0.014403	 0.865000	 0.140000	 0.010793	 0.165000	 0.010797	 0.835000	 0.165000	 
1130.000000	 0.014111	 0.135000	 0.014496	 0.865000	 0.135000	 0.010798	 0.165000	 0.010803	 0.835000	 0.165000	 
1132.000000	 0.014214	 0.135000	 0.014589	 0.865000	 0.135000	 0.010803	 0.165000	 0.010809	 0.835000	 0.165000	 
1134.000000	 0.014318	 0.135000	 0.014683	 0.865000	 0.135000	 0.010809	 0.165000	 0.010815	 0.835000	 0.165000	 
1136.000000	 0.014424	 0.135000	 0.014776	 0.865000	 0.135000	 0.010814	 0.165000	 0.010821	 0.835000	 0.165000	 
