# Reynolds number time series
# <Re(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
1738.000000	 111.662248	 79.929620	 0.013264	 45.409036	 111.662248	 76.265384	 111.662249	 80.174613	 0.014856	 50.543756	 111.662249	 77.877588	 
1740.000000	 111.663146	 79.944213	 0.013077	 45.356904	 111.663146	 76.306024	 111.663148	 80.187379	 0.014646	 50.485727	 111.663148	 77.916378	 
1742.000000	 111.664058	 79.958773	 0.012893	 45.304890	 111.664058	 76.346573	 111.664059	 80.200117	 0.014439	 50.427832	 111.664059	 77.955079	 
1744.000000	 111.664982	 79.973301	 0.012711	 45.252996	 111.664982	 76.387029	 111.664984	 80.212825	 0.014235	 50.370070	 111.664984	 77.993693	 
1746.000000	 111.665921	 79.987796	 0.012532	 45.201221	 111.665921	 76.427394	 111.665922	 80.225504	 0.014034	 50.312440	 111.665922	 78.032219	 
1748.000000	 111.666874	 80.002259	 0.012355	 45.149564	 111.666874	 76.467667	 111.666875	 80.238153	 0.013846	 50.254941	 111.666875	 78.070659	 
1750.000000	 111.667842	 80.016689	 0.012180	 45.098025	 111.667842	 76.507850	 111.667843	 80.250773	 0.013673	 50.197574	 111.667843	 78.109012	 
1752.000000	 111.668824	 80.031088	 0.012008	 45.046603	 111.668824	 76.547942	 111.668826	 80.263365	 0.013501	 50.140338	 111.668826	 78.147278	 
1754.000000	 111.669823	 80.045454	 0.011838	 44.995299	 111.669823	 76.587944	 111.669824	 80.275927	 0.013332	 50.083232	 111.669824	 78.185459	 
1756.000000	 111.670836	 80.059788	 0.011670	 44.944111	 111.670836	 76.627857	 111.670838	 80.288460	 0.013165	 50.026255	 111.670838	 78.223554	 
1758.000000	 111.671866	 80.074089	 0.011505	 44.893040	 111.671866	 76.667679	 111.671867	 80.300964	 0.012999	 49.969409	 111.671867	 78.261563	 
1760.000000	 111.672912	 80.088359	 0.011342	 44.842084	 111.672912	 76.707413	 111.672914	 80.313439	 0.012836	 49.912691	 111.672914	 78.299487	 
1762.000000	 111.673975	 80.102596	 0.011181	 44.791244	 111.673975	 76.747057	 111.673976	 80.325885	 0.012674	 49.856102	 111.673976	 78.337327	 
1764.000000	 111.675054	 80.116802	 0.011022	 44.740519	 111.675054	 76.786613	 111.675056	 80.338302	 0.012514	 49.799641	 111.675056	 78.375082	 
1766.000000	 111.676151	 80.132447	 0.010865	 44.689909	 111.676151	 76.826081	 111.676152	 80.350690	 0.012356	 49.743307	 111.676152	 78.412753	 
1768.000000	 111.677264	 80.148066	 0.010711	 44.639413	 111.677264	 76.865461	 111.677265	 80.363481	 0.012200	 49.687102	 111.677265	 78.450340	 
1770.000000	 111.678395	 80.163650	 0.010559	 44.589031	 111.678395	 76.904753	 111.678396	 80.377344	 0.012045	 49.631022	 111.678396	 78.487843	 
1772.000000	 111.679543	 80.179201	 0.010408	 44.538763	 111.679543	 76.943958	 111.679544	 80.391177	 0.011892	 49.575070	 111.679544	 78.525263	 
1774.000000	 111.680708	 80.194717	 0.010260	 44.488608	 111.680708	 76.983076	 111.680709	 80.404978	 0.011741	 49.519243	 111.680709	 78.562600	 
1776.000000	 111.681891	 80.210199	 0.010114	 44.438566	 111.681891	 77.022107	 111.681892	 80.418748	 0.011592	 49.463542	 111.681892	 78.599855	 
1778.000000	 111.683091	 80.225648	 0.009970	 44.388636	 111.683091	 77.061052	 111.683092	 80.432487	 0.011445	 49.407966	 111.683092	 78.637027	 
1780.000000	 111.684309	 80.241062	 0.009827	 44.338818	 111.684309	 77.099911	 111.684310	 80.446195	 0.011299	 49.352515	 111.684310	 78.674117	 
1782.000000	 111.685545	 80.256443	 0.009687	 44.289112	 111.685545	 77.138684	 111.685546	 80.459872	 0.011155	 49.297188	 111.685546	 78.711125	 
1784.000000	 111.686799	 80.271790	 0.009549	 44.239517	 111.686799	 77.177371	 111.686799	 80.473518	 0.011012	 49.241985	 111.686799	 78.748052	 
1786.000000	 111.688070	 80.287104	 0.009412	 44.190033	 111.688070	 77.215974	 111.688070	 80.487133	 0.010871	 49.186905	 111.688070	 78.784898	 
1788.000000	 111.689358	 80.302383	 0.009277	 44.140660	 111.689358	 77.254492	 111.689359	 80.500718	 0.010732	 49.131948	 111.689359	 78.821662	 
1790.000000	 111.690664	 80.317630	 0.009145	 44.091397	 111.690664	 77.292925	 111.690665	 80.514272	 0.010595	 49.077115	 111.690665	 78.858346	 
1792.000000	 111.691988	 80.332842	 0.009027	 44.042244	 111.691988	 77.331274	 111.691989	 80.527796	 0.010459	 49.022403	 111.691989	 78.894950	 
1794.000000	 111.693329	 80.348022	 0.008913	 43.993200	 111.693329	 77.369539	 111.693330	 80.541289	 0.010324	 48.967813	 111.693330	 78.931474	 
1796.000000	 111.694687	 80.363168	 0.008799	 43.944265	 111.694687	 77.407720	 111.694688	 80.554752	 0.010192	 48.913345	 111.694688	 78.967918	 
1798.000000	 111.696062	 80.378281	 0.008687	 43.895439	 111.696062	 77.445818	 111.696063	 80.568184	 0.010060	 48.858997	 111.696063	 79.004282	 
1800.000000	 111.697455	 80.393361	 0.008577	 43.846721	 111.697455	 77.483833	 111.697455	 80.581586	 0.009931	 48.804771	 111.697455	 79.040568	 
1802.000000	 111.698864	 80.408407	 0.008467	 43.798112	 111.698864	 77.521766	 111.698864	 80.594958	 0.009803	 48.750664	 111.698864	 79.076774	 
1804.000000	 111.700290	 80.423421	 0.008359	 43.749609	 111.700290	 77.559616	 111.700290	 80.608300	 0.009676	 48.696678	 111.700290	 79.112902	 
1806.000000	 111.701732	 80.438402	 0.008252	 43.701215	 111.701732	 77.597383	 111.701733	 80.621612	 0.009551	 48.642810	 111.701733	 79.148952	 
1808.000000	 111.703191	 80.453350	 0.008146	 43.652927	 111.703191	 77.635069	 111.703191	 80.634893	 0.009427	 48.589062	 111.703191	 79.184923	 
1810.000000	 111.704666	 80.468265	 0.008042	 43.604746	 111.704666	 77.672674	 111.704666	 80.648145	 0.009305	 48.535432	 111.704666	 79.220817	 
1812.000000	 111.706156	 80.483147	 0.007938	 43.556671	 111.706156	 77.710197	 111.706157	 80.661367	 0.009184	 48.481921	 111.706157	 79.256633	 
1814.000000	 111.707663	 80.497997	 0.007836	 43.508702	 111.707663	 77.747639	 111.707663	 80.674559	 0.009065	 48.428528	 111.707663	 79.292372	 
1816.000000	 111.709184	 80.512815	 0.007736	 43.460838	 111.709184	 77.785000	 111.709185	 80.687722	 0.008947	 48.375251	 111.709185	 79.328034	 
1818.000000	 111.710721	 80.527600	 0.007636	 43.413080	 111.710721	 77.822281	 111.710722	 80.700855	 0.008831	 48.322093	 111.710722	 79.363619	 
1820.000000	 111.712273	 80.542352	 0.007537	 43.365426	 111.712273	 77.859482	 111.712274	 80.713959	 0.008716	 48.269050	 111.712274	 79.399128	 
1822.000000	 111.713840	 80.557072	 0.007440	 43.317877	 111.713840	 77.896603	 111.713840	 80.727033	 0.008602	 48.216124	 111.713840	 79.434561	 
1824.000000	 111.715421	 80.571760	 0.007344	 43.270432	 111.715421	 77.933644	 111.715421	 80.740077	 0.008490	 48.163314	 111.715421	 79.469918	 
1826.000000	 111.717016	 80.586416	 0.007249	 43.223091	 111.717016	 77.970606	 111.717016	 80.753093	 0.008379	 48.110620	 111.717016	 79.505199	 
1828.000000	 111.718624	 80.601040	 0.007155	 43.175853	 111.718624	 78.007489	 111.718625	 80.766479	 0.008269	 48.058040	 111.718625	 79.540405	 
1830.000000	 111.720246	 80.615632	 0.007062	 43.128718	 111.720246	 78.044294	 111.720247	 80.780890	 0.008161	 48.005576	 111.720247	 79.575536	 
1832.000000	 111.721882	 80.630192	 0.006970	 43.081687	 111.721882	 78.081019	 111.721882	 80.795270	 0.008054	 47.953226	 111.721882	 79.610592	 
1834.000000	 111.723530	 80.644720	 0.006879	 43.034757	 111.723530	 78.117667	 111.723530	 80.809618	 0.007948	 47.900989	 111.723530	 79.645573	 
1836.000000	 111.725191	 80.659217	 0.006790	 42.987930	 111.725191	 78.154237	 111.725191	 80.823935	 0.007843	 47.848867	 111.725191	 79.680480	 
1838.000000	 111.726863	 80.673682	 0.006701	 42.941205	 111.726863	 78.190729	 111.726864	 80.838221	 0.007740	 47.796858	 111.726864	 79.715313	 
1840.000000	 111.728548	 80.688115	 0.006614	 42.894581	 111.728548	 78.227143	 111.728548	 80.852476	 0.007638	 47.744962	 111.728548	 79.750072	 
1842.000000	 111.730244	 80.703409	 0.006528	 42.848058	 111.730244	 78.263480	 111.730244	 80.866700	 0.007538	 47.693178	 111.730244	 79.784758	 
1844.000000	 111.731951	 80.719177	 0.006442	 42.801636	 111.731951	 78.299741	 111.731951	 80.880892	 0.007438	 47.641506	 111.731951	 79.819370	 
1846.000000	 111.733669	 80.734912	 0.006358	 42.755314	 111.733669	 78.335925	 111.733669	 80.895054	 0.007340	 47.589947	 111.733669	 79.853909	 
1848.000000	 111.735397	 80.750613	 0.006274	 42.709093	 111.735397	 78.372032	 111.735398	 80.909185	 0.007243	 47.538499	 111.735397	 79.888376	 
1850.000000	 111.737135	 80.766281	 0.006192	 42.662971	 111.737135	 78.408064	 111.737136	 80.923285	 0.007147	 47.487162	 111.737136	 79.922770	 
1852.000000	 111.738883	 80.781915	 0.006111	 42.616949	 111.738883	 78.444019	 111.738884	 80.937355	 0.007052	 47.435935	 111.738884	 79.957091	 
1854.000000	 111.740640	 80.797516	 0.006030	 42.571026	 111.740640	 78.479899	 111.740641	 80.951394	 0.006959	 47.384819	 111.740641	 79.991341	 
1856.000000	 111.742406	 80.813085	 0.005951	 42.525202	 111.742406	 78.515704	 111.742406	 80.965402	 0.006866	 47.333814	 111.742406	 80.025518	 
1858.000000	 111.744180	 80.828620	 0.005873	 42.479476	 111.744180	 78.551433	 111.744181	 80.979380	 0.006775	 47.282917	 111.744181	 80.059624	 
1860.000000	 111.745963	 80.844122	 0.005795	 42.433849	 111.745963	 78.587088	 111.745963	 80.993328	 0.006685	 47.232130	 111.745963	 80.093659	 
1862.000000	 111.747753	 80.859591	 0.005719	 42.388320	 111.747753	 78.622668	 111.747753	 81.007245	 0.006596	 47.181453	 111.747753	 80.127623	 
1864.000000	 111.749550	 80.875027	 0.005643	 42.342888	 111.749550	 78.658174	 111.749551	 81.021133	 0.006508	 47.130883	 111.749551	 80.161515	 
1866.000000	 111.751355	 80.890431	 0.005568	 42.297553	 111.751355	 78.693605	 111.751355	 81.034990	 0.006421	 47.080422	 111.751355	 80.195337	 
1868.000000	 111.753165	 80.905802	 0.005494	 42.252316	 111.753165	 78.728963	 111.753166	 81.048818	 0.006335	 47.030069	 111.753166	 80.229089	 
1870.000000	 111.754982	 80.921140	 0.005422	 42.207175	 111.754982	 78.764247	 111.754983	 81.062615	 0.006251	 46.979824	 111.754983	 80.262770	 
1872.000000	 111.756805	 80.936446	 0.005350	 42.162130	 111.756805	 78.799458	 111.756805	 81.076383	 0.006167	 46.929686	 111.756805	 80.296382	 
1874.000000	 111.758632	 80.951720	 0.005278	 42.117181	 111.758632	 78.834596	 111.758633	 81.090121	 0.006084	 46.879654	 111.758633	 80.329924	 
1876.000000	 111.760465	 80.966961	 0.005208	 42.072328	 111.760465	 78.869660	 111.760465	 81.103829	 0.006003	 46.829729	 111.760465	 80.363396	 
1878.000000	 111.762302	 80.982170	 0.005139	 42.027571	 111.762302	 78.904653	 111.762302	 81.117508	 0.005922	 46.779911	 111.762302	 80.396799	 
1880.000000	 111.764143	 80.997347	 0.005070	 41.982909	 111.764143	 78.939572	 111.764144	 81.131157	 0.005842	 46.730198	 111.764144	 80.430133	 
1882.000000	 111.765988	 81.012492	 0.005003	 41.938341	 111.765988	 78.974420	 111.765988	 81.144777	 0.005764	 46.680591	 111.765988	 80.463398	 
1884.000000	 111.767836	 81.027605	 0.004936	 41.893868	 111.767836	 79.009195	 111.767836	 81.159027	 0.005686	 46.631089	 111.767836	 80.496595	 
1886.000000	 111.769687	 81.042686	 0.004870	 41.849489	 111.769687	 79.043899	 111.769687	 81.173969	 0.005610	 46.581692	 111.769687	 80.529723	 
1888.000000	 111.771540	 81.057735	 0.004805	 41.805205	 111.771540	 79.078532	 111.771540	 81.188879	 0.005534	 46.532399	 111.771540	 80.562783	 
1890.000000	 111.773395	 81.072753	 0.004740	 41.761013	 111.773395	 79.113093	 111.773396	 81.203758	 0.005459	 46.483211	 111.773396	 80.595775	 
1892.000000	 111.775252	 81.087739	 0.004676	 41.716915	 111.775252	 79.147583	 111.775253	 81.218606	 0.005385	 46.434127	 111.775253	 80.628700	 
1894.000000	 111.777110	 81.102693	 0.004614	 41.672911	 111.777110	 79.182002	 111.777111	 81.233422	 0.005312	 46.385146	 111.777111	 80.661557	 
1896.000000	 111.778969	 81.117616	 0.004552	 41.628998	 111.778969	 79.216351	 111.778970	 81.248208	 0.005240	 46.336268	 111.778970	 80.694346	 
1898.000000	 111.780829	 81.132508	 0.004490	 41.585179	 111.780829	 79.250629	 111.780829	 81.262962	 0.005169	 46.287493	 111.780829	 80.727069	 
1900.000000	 111.782688	 81.147368	 0.004430	 41.541451	 111.782688	 79.284837	 111.782688	 81.277685	 0.005099	 46.238821	 111.782688	 80.759725	 
1902.000000	 111.784547	 81.162197	 0.004370	 41.497815	 111.784547	 79.318976	 111.784547	 81.292377	 0.005030	 46.190251	 111.784547	 80.792314	 
1904.000000	 111.786405	 81.176995	 0.004311	 41.454271	 111.786405	 79.353044	 111.786406	 81.307039	 0.004961	 46.141783	 111.786406	 80.824836	 
1906.000000	 111.788262	 81.191762	 0.004253	 41.410818	 111.788262	 79.387044	 111.788263	 81.321669	 0.004894	 46.093417	 111.788263	 80.857293	 
1908.000000	 111.790118	 81.206499	 0.004195	 41.367457	 111.790118	 79.420973	 111.790118	 81.336269	 0.004827	 46.045151	 111.790118	 80.889683	 
1910.000000	 111.791971	 81.221204	 0.004138	 41.324185	 111.791971	 79.454834	 111.791972	 81.350839	 0.004761	 45.996987	 111.791972	 80.922008	 
1912.000000	 111.793823	 81.235878	 0.004082	 41.281005	 111.793823	 79.488626	 111.793823	 81.365378	 0.004696	 45.948924	 111.793823	 80.954267	 
1914.000000	 111.795671	 81.250560	 0.004027	 41.237914	 111.795671	 79.522350	 111.795672	 81.379887	 0.004632	 45.900961	 111.795672	 80.986460	 
1916.000000	 111.797517	 81.266495	 0.003972	 41.194913	 111.797517	 79.556005	 111.797517	 81.394365	 0.004569	 45.853097	 111.797517	 81.018588	 
1918.000000	 111.799359	 81.282398	 0.003918	 41.152002	 111.799359	 79.589591	 111.799359	 81.408813	 0.004506	 45.805334	 111.799359	 81.050652	 
1920.000000	 111.801197	 81.298268	 0.003865	 41.109180	 111.801197	 79.623110	 111.801197	 81.423231	 0.004444	 45.757670	 111.801197	 81.082650	 
1922.000000	 111.803031	 81.314106	 0.003812	 41.066448	 111.803031	 79.656561	 111.803031	 81.437619	 0.004383	 45.710105	 111.803031	 81.114584	 
1924.000000	 111.804861	 81.329911	 0.003760	 41.023804	 111.804861	 79.689945	 111.804861	 81.451976	 0.004323	 45.662639	 111.804861	 81.146453	 
1926.000000	 111.806686	 81.345684	 0.003709	 40.981248	 111.806686	 79.723261	 111.806686	 81.466304	 0.004264	 45.615271	 111.806686	 81.178258	 
1928.000000	 111.808505	 81.361424	 0.003658	 40.938780	 111.808505	 79.756510	 111.808505	 81.480603	 0.004205	 45.568002	 111.808505	 81.210000	 
1930.000000	 111.810319	 81.377133	 0.003608	 40.896401	 111.810319	 79.789692	 111.810319	 81.494871	 0.004147	 45.520830	 111.810319	 81.241677	 
1932.000000	 111.812127	 81.392809	 0.003558	 40.854109	 111.812127	 79.822807	 111.812127	 81.509110	 0.004090	 45.473756	 111.812127	 81.273291	 
1934.000000	 111.813928	 81.408453	 0.003510	 40.811905	 111.813928	 79.855856	 111.813928	 81.523589	 0.004033	 45.426779	 111.813928	 81.304841	 
1936.000000	 111.815723	 81.424064	 0.003461	 40.769787	 111.815723	 79.888838	 111.815723	 81.540597	 0.003977	 45.379899	 111.815723	 81.336328	 
1938.000000	 111.817511	 81.439644	 0.003414	 40.727757	 111.817511	 79.921754	 111.817512	 81.571810	 0.003922	 45.333116	 111.817512	 81.367752	 
1940.000000	 111.819292	 81.455193	 0.003367	 40.685813	 111.819292	 79.954604	 111.819292	 81.602961	 0.003868	 45.286429	 111.819292	 81.399113	 
1942.000000	 111.821065	 81.470709	 0.003320	 40.643955	 111.821065	 79.987388	 111.821066	 81.634050	 0.003814	 45.239838	 111.821066	 81.430411	 
1944.000000	 111.822831	 81.486194	 0.003275	 40.602184	 111.822831	 80.020107	 111.822831	 81.665076	 0.003762	 45.193343	 111.822831	 81.461647	 
1946.000000	 111.824588	 81.501647	 0.003229	 40.560498	 111.824588	 80.052761	 111.824588	 81.696041	 0.003709	 45.146943	 111.824588	 81.492820	 
1948.000000	 111.826336	 81.517069	 0.003185	 40.518897	 111.826336	 80.085349	 111.826337	 81.726943	 0.003658	 45.100639	 111.826337	 81.523931	 
1950.000000	 111.828076	 81.532459	 0.003141	 40.477382	 111.828076	 80.117872	 111.828076	 81.757785	 0.003607	 45.054430	 111.828076	 81.554981	 
1952.000000	 111.829807	 81.547818	 0.003097	 40.435952	 111.829807	 80.150331	 111.829807	 81.788565	 0.003556	 45.008315	 111.829807	 81.585968	 
1954.000000	 111.831528	 81.563145	 0.003054	 40.394607	 111.831528	 80.182725	 111.831528	 81.819284	 0.003507	 44.962294	 111.831528	 81.616894	 
1956.000000	 111.833240	 81.578442	 0.003012	 40.353346	 111.833240	 80.215054	 111.833240	 81.849941	 0.003458	 44.916367	 111.833240	 81.647758	 
1958.000000	 111.834941	 81.593707	 0.002970	 40.312169	 111.834941	 80.247319	 111.834941	 81.880538	 0.003410	 44.870534	 111.834941	 81.678562	 
1960.000000	 111.836632	 81.608941	 0.002929	 40.271076	 111.836632	 80.279520	 111.836633	 81.911075	 0.003362	 44.824795	 111.836633	 81.709304	 
1962.000000	 111.838313	 81.624144	 0.002888	 40.230067	 111.838313	 80.311657	 111.838313	 81.941550	 0.003315	 44.779149	 111.838313	 81.739985	 
1964.000000	 111.839983	 81.639317	 0.002848	 40.189141	 111.839983	 80.343731	 111.839983	 81.971966	 0.003268	 44.733595	 111.839983	 81.770606	 
1966.000000	 111.841642	 81.654458	 0.002808	 40.148299	 111.841642	 80.375741	 111.841642	 82.002321	 0.003222	 44.688135	 111.841642	 81.801166	 
1968.000000	 111.843290	 81.669569	 0.002769	 40.107539	 111.843290	 80.407688	 111.843290	 82.032617	 0.003177	 44.642766	 111.843290	 81.831665	 
1970.000000	 111.844926	 81.684650	 0.002730	 40.066863	 111.844926	 80.439571	 111.844926	 82.062852	 0.003133	 44.597490	 111.844926	 81.862104	 
1972.000000	 111.846550	 81.699699	 0.002692	 40.026268	 111.846550	 80.471392	 111.846550	 82.093028	 0.003088	 44.552305	 111.846550	 81.892484	 
1974.000000	 111.848162	 81.714718	 0.002654	 39.985756	 111.848162	 80.503150	 111.848162	 82.123145	 0.003045	 44.507211	 111.848162	 81.922803	 
1976.000000	 111.849762	 81.729707	 0.002617	 39.945325	 111.849762	 80.534845	 111.849762	 82.153202	 0.003002	 44.462209	 111.849762	 81.953063	 
1978.000000	 111.851350	 81.744666	 0.002580	 39.904977	 111.851350	 80.566478	 111.851350	 82.183200	 0.002960	 44.417298	 111.851350	 81.983263	 
1980.000000	 111.852925	 81.759594	 0.002544	 39.864709	 111.852925	 80.598048	 111.852925	 82.213139	 0.002918	 44.372478	 111.852925	 82.013404	 
1982.000000	 111.854487	 81.774492	 0.002508	 39.824523	 111.854487	 80.629557	 111.854487	 82.243020	 0.002876	 44.327747	 111.854487	 82.043486	 
1984.000000	 111.856035	 81.789940	 0.002473	 39.784418	 111.856035	 80.661003	 111.856036	 82.272841	 0.002836	 44.283107	 111.856035	 82.073509	 
1986.000000	 111.857571	 81.806027	 0.002438	 39.744394	 111.857571	 80.692388	 111.857571	 82.302605	 0.002796	 44.238557	 111.857571	 82.103472	 
1988.000000	 111.859093	 81.822082	 0.002404	 39.704450	 111.859093	 80.723712	 111.859093	 82.332310	 0.002756	 44.194096	 111.859093	 82.133378	 
1990.000000	 111.860601	 81.838105	 0.002370	 39.664586	 111.860601	 80.754973	 111.860601	 82.361957	 0.002717	 44.149725	 111.860601	 82.163224	 
1992.000000	 111.862096	 81.854097	 0.002336	 39.624802	 111.862096	 80.786174	 111.862096	 82.391546	 0.002678	 44.105442	 111.862096	 82.193012	 
1994.000000	 111.863576	 81.870056	 0.002303	 39.585098	 111.863576	 80.817314	 111.863576	 82.421077	 0.002640	 44.061249	 111.863576	 82.222742	 
1996.000000	 111.865042	 81.885984	 0.002271	 39.545473	 111.865042	 80.848393	 111.865042	 82.450550	 0.002602	 44.017144	 111.865042	 82.252414	 
1998.000000	 111.866494	 81.901879	 0.002239	 39.505928	 111.866494	 80.879411	 111.866494	 82.479966	 0.002565	 43.973127	 111.866494	 82.282028	 
2000.000000	 111.867931	 81.917744	 0.002207	 39.466462	 111.867931	 80.910368	 111.867931	 82.509325	 0.002529	 43.929197	 111.867931	 82.311585	 
2002.000000	 111.869353	 81.933576	 0.002175	 39.427074	 111.869353	 80.941265	 111.869353	 82.538626	 0.002492	 43.885356	 111.869353	 82.341083	 
2004.000000	 111.870760	 81.949378	 0.002144	 39.387765	 111.870760	 80.972102	 111.870760	 82.567870	 0.002457	 43.841602	 111.870760	 82.370525	 
2006.000000	 111.872153	 81.965148	 0.002114	 39.348534	 111.872153	 81.002879	 111.872153	 82.597058	 0.002422	 43.797935	 111.872153	 82.399909	 
2008.000000	 111.873530	 81.980886	 0.002084	 39.309382	 111.873530	 81.033596	 111.873530	 82.626189	 0.002390	 43.754355	 111.873530	 82.429236	 
2010.000000	 111.874892	 81.996594	 0.002054	 39.270307	 111.874892	 81.064254	 111.874892	 82.655263	 0.002358	 43.710862	 111.874892	 82.458506	 
2012.000000	 111.876239	 82.012270	 0.002025	 39.231310	 111.876239	 81.094851	 111.876239	 82.684281	 0.002326	 43.667455	 111.876239	 82.487719	 
2014.000000	 111.877570	 82.027915	 0.001996	 39.192390	 111.877570	 81.125390	 111.877570	 82.713242	 0.002295	 43.624134	 111.877570	 82.516876	 
2016.000000	 111.878885	 82.043529	 0.001967	 39.153547	 111.878885	 81.155869	 111.878885	 82.742148	 0.002265	 43.580900	 111.878885	 82.545976	 
2018.000000	 111.880185	 82.059113	 0.001939	 39.114781	 111.880185	 81.186289	 111.880185	 82.770998	 0.002235	 43.537750	 111.880185	 82.575019	 
2020.000000	 111.881469	 82.074665	 0.001911	 39.076092	 111.881468	 81.216650	 111.881469	 82.799791	 0.002205	 43.494686	 111.881469	 82.604007	 
2022.000000	 111.882736	 82.090187	 0.001884	 39.037479	 111.882736	 81.246953	 111.882736	 82.828529	 0.002175	 43.451708	 111.882736	 82.632939	 
2024.000000	 111.883988	 82.105677	 0.001857	 38.998943	 111.883988	 81.277196	 111.883988	 82.857212	 0.002146	 43.408814	 111.883988	 82.661814	 
2026.000000	 111.885224	 82.121138	 0.001830	 38.960483	 111.885224	 81.307382	 111.885224	 82.885839	 0.002117	 43.366004	 111.885224	 82.690634	 
2028.000000	 111.886443	 82.136567	 0.001804	 38.922098	 111.886443	 81.337509	 111.886443	 82.914411	 0.002089	 43.323279	 111.886443	 82.719398	 
2030.000000	 111.887646	 82.151967	 0.001778	 38.883789	 111.887646	 81.367578	 111.887646	 82.942928	 0.002061	 43.280638	 111.887646	 82.748107	 
2032.000000	 111.888833	 82.167336	 0.001752	 38.845555	 111.888833	 81.397589	 111.888833	 82.971390	 0.002033	 43.238081	 111.888833	 82.776761	 
2034.000000	 111.890003	 82.182674	 0.001727	 38.807396	 111.890003	 81.427542	 111.890003	 82.999797	 0.002006	 43.195608	 111.890003	 82.805359	 
2036.000000	 111.891156	 82.197982	 0.001702	 38.769313	 111.891156	 81.457438	 111.891156	 83.028150	 0.001978	 43.153218	 111.891156	 82.833903	 
2038.000000	 111.892293	 82.213261	 0.001677	 38.731304	 111.892293	 81.487276	 111.892293	 83.056448	 0.001952	 43.110911	 111.892293	 82.862391	 
2040.000000	 111.893414	 82.228509	 0.001653	 38.693369	 111.893414	 81.517057	 111.893414	 83.084692	 0.001925	 43.068687	 111.893414	 82.890825	 
2042.000000	 111.894518	 82.243726	 0.001629	 38.655509	 111.894518	 81.546780	 111.894518	 83.112882	 0.001899	 43.026545	 111.894518	 82.919205	 
2044.000000	 111.895605	 82.258914	 0.001605	 38.617722	 111.895605	 81.576447	 111.895605	 83.141017	 0.001873	 42.984486	 111.895605	 82.947529	 
2046.000000	 111.896675	 82.274073	 0.001582	 38.580010	 111.896675	 81.606056	 111.896675	 83.169099	 0.001848	 42.942509	 111.896675	 82.975800	 
2048.000000	 111.897729	 82.289690	 0.001559	 38.542371	 111.897729	 81.635609	 111.897729	 83.197127	 0.001823	 42.900614	 111.897729	 83.004017	 
2050.000000	 111.898766	 82.305971	 0.001536	 38.504805	 111.898766	 81.665105	 111.898766	 83.225101	 0.001798	 42.858801	 111.898766	 83.032179	 
